╧ invoice;Year of sale;Month of Sale;Date of sale;Product ID;Quantity;Price;Sum;Customer;Purchase cost;Shipping date
000-071557;2019;1;25;уб.нд-3316;1;344.23776;344.23776;;225.15;27.01.2019
000-071557;2019;1;25;уб.нд-3412;1;274.5633;274.5633;;147.98;27.01.2019
000-071557;2019;1;25;уб.нд-3338;1;181.3968;181.3968;;114;27.01.2019
000-071557;2019;1;25;уб.нд-3238;1;494.8716;494.8716;;286.14;27.01.2019
000-071557;2019;1;25;уб.нд-3213;1;316.1715;316.1715;;168.54;27.01.2019
000-071557;2019;1;25;уб.нд-3364;1;1311.39008;1311.39008;;840.16;27.01.2019
000-071557;2019;1;25;уб.нд-3335;1;270.58304;270.58304;;165.6;27.01.2019
000-071557;2019;1;25;уб.нд-3303;2;650.777088;1301.554176;;787.8;27.01.2019
000-071557;2019;1;25;уб.нд-3446;1;1614.8132;1614.8132;;903.54;27.01.2019
000-071558;2018;7;15;уб.нд-3372;1;4114.31514;4114.31514;;2813.85;15.07.2018
000-071558;2018;7;15;уб.нд-3166;2;636.608;1273.216;;563.5;15.07.2018
000-071578;2019;2;7;уб.нд-3419;1;443.7849;443.7849;Customer 1064;259.9;07.02.2019
000-071578;2019;2;7;уб.нд-3176;1;1360.04664;1360.04664;Customer 1064;787.58;07.02.2019
000-071578;2019;2;7;уб.нд-3378;1;4895.296;4895.296;Customer 1064;3590.3;07.02.2019
000-071578;2019;2;7;уб.нд-3192;1;1003.24884;1003.24884;Customer 1064;480.42;07.02.2019
000-071617;2018;9;23;уб.нд-3425;1;285.1665;285.1665;;168.54;28.09.2018
000-071622;2018;6;22;уб.нд-3157;1;291.8528;291.8528;;152.51;22.06.2018
000-071625;2018;4;26;уб.нд-3130;1;454.1692672;454.1692672;;314.13;27.04.2018
000-071646;2017;9;20;уб.нд-3346;1;721.6504;721.6504;;539.84;24.09.2017
000-071646;2017;9;20;уб.нд-3155;1;433.4206216;433.4206216;;302.26;24.09.2017
000-071646;2017;9;20;уб.нд-3405;1;301.937376;301.937376;;161.71;24.09.2017
000-071646;2017;9;20;уб.нд-3288;2;1580.19904;3160.39808;;2556.32;24.09.2017
000-071653;2019;8;17;уб.нд-3147;1;512.676;512.676;Customer 450;296.1;17.08.2019
000-071668;2019;6;26;уб.нд-3190;2;433.2314;866.4628;;387.44;01.07.2019
000-071701;2018;5;24;уб.нд-3262;2;398.4585;796.917;;471.5;26.05.2018
000-071701;2018;5;24;уб.нд-3231;2;352.9856;705.9712;;411.84;26.05.2018
000-071701;2018;5;24;уб.нд-3228;1;497.5152;497.5152;;299.6;26.05.2018
000-071701;2018;5;24;уб.нд-3368;1;2006.2992;2006.2992;;1090.38;26.05.2018
000-071701;2018;5;24;уб.нд-3260;1;2004.1632;2004.1632;;1049.4;26.05.2018
000-071708;2018;1;10;уб.нд-3180;1;1170.1985808;1170.1985808;;894.44;14.01.2018
000-071708;2018;1;10;уб.нд-3202;1;6199.7215;6199.7215;;3521.14;14.01.2018
000-071735;2019;8;1;уб.нд-3437;1;637.56;637.56;;277.2;01.08.2019
000-071745;2019;3;21;уб.нд-3172;2;1906.02946;3812.05892;;2034.14;23.03.2019
000-071745;2019;3;21;уб.нд-3392;2;440.8704;881.7408;;539.34;23.03.2019
000-071748;2019;3;15;уб.нд-3426;1;1943.5185;1943.5185;Customer 34;886.38;15.03.2019
000-071756;2019;9;13;уб.нд-3320;2;479.864;959.728;;614.18;13.09.2019
000-071757;2018;3;7;уб.нд-3146;1;384.7168;384.7168;;224.64;07.03.2018
000-071757;2018;3;7;уб.нд-3130;2;597.9224;1195.8448;;662.22;07.03.2018
000-071760;2017;1;11;уб.нд-3344;2;1328.88864;2657.77728;;1445.9;11.01.2017
000-071760;2017;1;11;уб.нд-3367;1;1845.1968;1845.1968;;1242.32;11.01.2017
000-071761;2018;10;30;уб.нд-3183;1;1667.74656;1667.74656;;878.47;03.11.2018
000-071786;2018;8;25;уб.нд-3434;1;1562.4824;1562.4824;;788.44;25.08.2018
000-071786;2018;8;25;уб.нд-3411;1;774.592;774.592;;349.6;25.08.2018
000-071804;2017;8;23;уб.нд-3276;1;657.0295;657.0295;;359.6;23.08.2017
000-071807;2017;5;29;уб.нд-3127;1;302.4032;302.4032;;128.26;02.06.2017
000-071807;2017;5;29;уб.нд-3320;1;532.64904;532.64904;;315.7;02.06.2017
000-071808;2018;10;30;уб.нд-3419;2;418.665;837.33;;474.6;30.10.2018
000-071812;2018;10;26;уб.нд-3205;1;5029.502445;5029.502445;;3990.87;26.10.2018
000-071812;2018;10;26;уб.нд-3267;1;977.178;977.178;;478.4;26.10.2018
000-071812;2018;10;26;уб.нд-3279;1;1263.2448;1263.2448;;1050.74;26.10.2018
000-071813;2018;8;21;уб.нд-3150;1;356.917176;356.917176;;163.35;21.08.2018
000-071819;2018;11;13;уб.нд-3115;1;616.192;616.192;Customer 134;395.08;13.11.2018
000-071819;2018;11;13;уб.нд-3391;1;396.7392;396.7392;Customer 134;214.37;13.11.2018
000-071825;2019;5;24;уб.нд-3241;1;782.208;782.208;;450.08;25.05.2019
000-071826;2019;7;9;уб.нд-3155;2;436.00624;872.01248;;594.36;09.07.2019
000-071826;2019;7;9;уб.нд-3203;1;5426.76;5426.76;;2978.1;09.07.2019
000-071826;2019;7;9;уб.нд-3442;1;1297.1574;1297.1574;;713.44;09.07.2019
000-071826;2019;7;9;уб.нд-3293;2;3408.372;6816.744;;4665.9;09.07.2019
000-071838;2018;2;21;уб.нд-3149;1;547.0766;547.0766;Customer 1012;262.35;26.02.2018
000-071846;2019;7;1;уб.нд-3341;1;470.592;470.592;;260.58;04.07.2019
000-071846;2019;7;1;уб.нд-3368;1;1681.7508;1681.7508;;1015.55;04.07.2019
000-071846;2019;7;1;уб.нд-3154;1;263.70708;263.70708;;123;04.07.2019
000-071912;2017;1;19;уб.нд-3308;1;61.4638904;61.4638904;;46.44;19.01.2017
000-071936;2017;11;1;уб.нд-3267;1;886.512;886.512;;552;01.11.2017
000-071950;2017;4;25;уб.нд-3129;2;502.11248;1004.22496;;459.98;25.04.2017
000-071951;2017;10;28;уб.нд-3296;1;2768.01616;2768.01616;;2054.28;28.10.2017
000-071951;2017;10;28;уб.нд-3273;1;643.1535;643.1535;;376.3;28.10.2017
000-071951;2017;10;28;уб.нд-3168;1;730.45056;730.45056;;387.09;28.10.2017
000-071960;2019;1;4;уб.нд-3374;1;6953.6272;6953.6272;;3190.36;07.01.2019
000-071960;2019;1;4;уб.нд-3401;1;314.496;314.496;;206.7;07.01.2019
000-071972;2019;7;10;уб.нд-3115;1;677.8112;677.8112;;395.08;10.07.2019
000-071972;2019;7;10;уб.нд-3318;1;216.7558272;216.7558272;;139.36;10.07.2019
000-071972;2019;7;10;уб.нд-3302;1;489.808;489.808;;301.07;10.07.2019
000-072005;2019;4;18;уб.нд-3281;1;1422.86592;1422.86592;Customer 241;975.84;19.04.2019
000-072018;2017;8;19;уб.нд-3203;1;7054.788;7054.788;;3672.99;19.08.2017
000-072018;2017;8;19;уб.нд-3146;1;484.29056;484.29056;;218.4;19.08.2017
000-072022;2017;7;13;уб.нд-3447;1;1021.496;1021.496;;616.42;13.07.2017
000-072029;2017;7;17;уб.нд-3297;1;291.57296;291.57296;Customer 245;189.09;18.07.2017
000-072030;2019;9;28;уб.нд-3169;1;2252.28564;2252.28564;;1021.33;02.10.2019
000-072047;2017;9;14;уб.нд-3434;2;1889.5136;3779.0272;;1696.86;14.09.2017
000-072073;2017;2;20;уб.нд-3279;1;1800.12384;1800.12384;;952.54;25.02.2017
000-072073;2017;2;20;уб.нд-3239;1;720.95832;720.95832;;347.8;25.02.2017
000-072073;2017;2;20;уб.нд-3218;1;404.3688;404.3688;;205.7;25.02.2017
000-072078;2017;11;29;уб.нд-3212;1;535.3236;535.3236;;340.47;04.12.2017
000-072078;2017;11;29;уб.нд-3362;1;438.7328;438.7328;;383.76;04.12.2017
000-072082;2017;9;7;уб.нд-3166;1;516.6756;516.6756;Customer 1232;247.45;11.09.2017
000-072082;2017;9;7;уб.нд-3187;1;1418.182128;1418.182128;Customer 1232;910.2;11.09.2017
000-072082;2017;9;7;уб.нд-3400;1;219.564;219.564;Customer 1232;112.35;11.09.2017
000-072095;2017;3;27;уб.нд-3261;2;2318.4954;4636.9908;;2464.02;27.03.2017
000-072095;2017;3;27;уб.нд-3288;1;1580.19904;1580.19904;;1302.74;27.03.2017
000-072095;2017;3;27;уб.нд-3145;1;423.31992;423.31992;;251.22;27.03.2017
000-072096;2017;7;15;уб.нд-3161;1;422.394;422.394;;201.14;16.07.2017
000-072120;2019;2;9;уб.нд-3141;1;460.5463744;460.5463744;Customer 302;226.1;09.02.2019
000-072132;2018;6;20;уб.нд-3421;1;465.40424;465.40424;;303.62;20.06.2018
000-072149;2017;9;15;уб.нд-3209;1;2791.7133;2791.7133;Customer 1099;2077.98;15.09.2017
000-072158;2017;12;18;уб.нд-3234;1;674.8704;674.8704;;297.84;22.12.2017
000-072158;2017;12;18;уб.нд-3427;1;2210.88;2210.88;;1187.76;22.12.2017
000-072215;2018;9;29;уб.нд-3249;1;556.215072;556.215072;;343.44;04.10.2018
000-072215;2018;9;29;уб.нд-3412;1;309.2782;309.2782;;173.65;04.10.2018
000-072215;2018;9;29;уб.нд-3328;1;475.48592;475.48592;;254.66;04.10.2018
000-072231;2017;9;12;уб.нд-3279;1;1784.33328;1784.33328;;991.82;17.09.2017
000-072231;2017;9;12;уб.нд-3392;1;492.1344;492.1344;;315.06;17.09.2017
000-072241;2018;10;7;уб.нд-3437;1;565.488;565.488;;231.84;08.10.2018
000-072260;2019;2;8;уб.нд-3400;1;172.805;172.805;;116.63;12.02.2019
000-072267;2018;2;1;уб.нд-3257;1;1446.66;1446.66;;719.1;05.02.2018
000-072299;2018;5;3;уб.нд-3208;1;3786.75;3786.75;;2250;03.05.2018
000-072309;2017;12;1;уб.нд-3334;1;566.88192;566.88192;;455.13;01.12.2017
000-072309;2017;12;1;уб.нд-3153;1;423.15668;423.15668;;196.73;01.12.2017
000-072315;2019;2;28;уб.нд-3345;1;482.232;482.232;;260.36;01.03.2019
000-072325;2018;1;19;уб.нд-3182;1;1639.03488;1639.03488;;889.92;19.01.2018
000-072328;2019;1;7;уб.нд-3117;2;5631.82704;11263.65408;;5515.44;07.01.2019
000-072328;2019;1;7;уб.нд-3238;1;441.1827;441.1827;;276.1;07.01.2019
000-072328;2019;1;7;уб.нд-3194;1;1778.7924;1778.7924;;1176.45;07.01.2019
000-072329;2019;8;2;уб.нд-3436;1;1290.024;1290.024;Customer 839;693.72;04.08.2019
000-072329;2019;8;2;уб.нд-3353;1;238.032;238.032;Customer 839;182.4;04.08.2019
000-072329;2019;8;2;уб.нд-3277;1;775.656;775.656;Customer 839;460.56;04.08.2019
000-072329;2019;8;2;уб.нд-3440;2;838.149312;1676.298624;Customer 839;1206.84;04.08.2019
000-072336;2018;12;14;уб.нд-3438;1;552.762;552.762;;292.74;14.12.2018
000-072336;2018;12;14;уб.нд-3444;1;627.9;627.9;;275.73;14.12.2018
000-072349;2017;5;12;уб.нд-3240;1;625.872;625.872;;368.16;12.05.2017
000-072351;2019;3;12;уб.нд-3328;1;366.08208;366.08208;Customer 413;264.18;12.03.2019
000-072356;2018;4;18;уб.нд-3258;1;715.66432;715.66432;Customer 588;536.48;22.04.2018
000-072356;2018;4;18;уб.нд-3139;1;90.3096;90.3096;Customer 588;39.96;22.04.2018
000-072356;2018;4;18;уб.нд-3243;1;653.6712;653.6712;Customer 588;436.8;22.04.2018
000-072385;2019;7;18;уб.нд-3447;1;1102.321871;1102.321871;;679.32;23.07.2019
000-072388;2017;8;10;уб.нд-3332;1;200.97856;200.97856;;155.44;10.08.2017
000-072388;2017;8;10;уб.нд-3427;1;2100.336;2100.336;;1258.32;10.08.2017
000-072390;2017;3;2;уб.нд-3136;1;428.8114656;428.8114656;;341.04;02.03.2017
000-072403;2019;8;12;уб.нд-3380;1;2425.194;2425.194;Customer 568;1652.91;13.08.2019
000-072403;2019;8;12;уб.нд-3274;1;1818.46;1818.46;Customer 568;888.28;13.08.2019
000-072413;2018;12;1;уб.нд-3286;1;301.76;301.76;;241.5;02.12.2018
000-072413;2018;12;1;уб.нд-3163;1;375.08832;375.08832;;239.76;02.12.2018
000-072435;2018;12;14;уб.нд-3388;1;694.763208;694.763208;;434.01;16.12.2018
000-072435;2018;12;14;уб.нд-3152;1;225.96;225.96;;121.25;16.12.2018
000-072454;2018;8;30;уб.нд-3214;1;328.86;328.86;Customer 1262;196.91;02.09.2018
000-072454;2018;8;30;уб.нд-3132;1;252.38296;252.38296;Customer 1262;115.36;02.09.2018
000-072454;2018;8;30;уб.нд-3327;1;497.8688;497.8688;Customer 1262;348.8;02.09.2018
000-072455;2017;2;28;уб.нд-3119;1;7362.681984;7362.681984;;3179.52;04.03.2017
000-072464;2018;2;2;уб.нд-3330;1;456.57;456.57;;272.34;02.02.2018
000-072464;2018;2;2;уб.нд-3164;1;492.2;492.2;;271.4;02.02.2018
000-072464;2018;2;2;уб.нд-3347;1;901.194;901.194;;533.93;02.02.2018
000-072464;2018;2;2;уб.нд-3347;1;826.695296;826.695296;;474.05;02.02.2018
000-072464;2018;2;2;уб.нд-3120;1;7760.57856;7760.57856;;3240.84;02.02.2018
000-072467;2019;7;10;уб.нд-3256;2;1957.319504;3914.639008;;2005.64;10.07.2019
000-072467;2019;7;10;уб.нд-3249;1;560.266392;560.266392;;365.7;10.07.2019
000-072493;2017;12;29;уб.нд-3161;1;462.622;462.622;;186.9;03.01.2018
000-072493;2017;12;29;уб.нд-3411;2;781.508;1563.016;;798;03.01.2018
000-072493;2017;12;29;уб.нд-3331;1;185.101952;185.101952;;137.55;03.01.2018
000-072493;2017;12;29;уб.нд-3221;1;284.33808;284.33808;;166.53;03.01.2018
000-072493;2017;12;29;уб.нд-3194;1;2392.8993;2392.8993;;1094.61;03.01.2018
000-072501;2017;8;11;уб.нд-3226;1;229.8706;229.8706;;122.4;15.08.2017
000-072517;2018;10;30;уб.нд-3428;2;1661.344;3322.688;;2195.04;31.10.2018
000-072520;2018;10;4;уб.нд-3221;1;349.713;349.713;;175.68;09.10.2018
000-072520;2018;10;4;уб.нд-3362;2;482.60608;965.21216;;688.8;09.10.2018
000-072520;2018;10;4;уб.нд-3149;1;424.228112;424.228112;;272.95;09.10.2018
000-072520;2018;10;4;уб.нд-3273;1;695.1255;695.1255;;397.6;09.10.2018
000-072520;2018;10;4;уб.нд-3285;1;302.632;302.632;;197.29;09.10.2018
000-072538;2018;7;4;уб.нд-3441;2;665.03976;1330.07952;Customer 383;719.4;04.07.2018
000-072538;2018;7;4;уб.нд-3262;1;329.692275;329.692275;Customer 383;237.8;04.07.2018
000-072538;2018;7;4;уб.нд-3305;2;200.20224;400.40448;Customer 383;319.2;04.07.2018
000-072547;2019;9;28;уб.нд-3255;1;2164.4064;2164.4064;Customer 660;1328.4;30.09.2019
000-072547;2019;9;28;уб.нд-3130;1;654.56768;654.56768;Customer 660;263.19;30.09.2019
000-072547;2019;9;28;уб.нд-3228;1;534.66;534.66;Customer 660;327.6;30.09.2019
000-072547;2019;9;28;уб.нд-3399;1;257.9136;257.9136;Customer 660;110.88;30.09.2019
000-072547;2019;9;28;уб.нд-3434;1;1507.9772;1507.9772;Customer 660;1002.69;30.09.2019
000-072555;2017;6;30;уб.нд-3310;1;521.71776;521.71776;;288;30.06.2017
000-072558;2017;10;23;уб.нд-3400;1;233.795;233.795;;97.37;23.10.2017
000-072558;2017;10;23;уб.нд-3290;1;4647.68;4647.68;;3485.76;23.10.2017
000-072558;2017;10;23;уб.нд-3189;1;1255.930368;1255.930368;;821.4;23.10.2017
000-072568;2017;4;2;уб.нд-3254;1;1345.8312;1345.8312;;985.32;02.04.2017
000-072568;2017;4;2;уб.нд-3200;1;789.7796;789.7796;;314.86;02.04.2017
000-072615;2017;2;9;уб.нд-3146;1;393.76896;393.76896;Customer 737;220.48;09.02.2017
000-072625;2018;8;27;уб.нд-3134;1;342.642888;342.642888;;226.55;28.08.2018
000-072625;2018;8;27;уб.нд-3265;1;915.9924;915.9924;;536.4;28.08.2018
000-072625;2018;8;27;уб.нд-3142;1;745.7152;745.7152;;339.72;28.08.2018
000-072689;2019;8;18;уб.нд-3320;1;513.214548;513.214548;;312.83;21.08.2019
000-072691;2018;7;22;уб.нд-3159;2;1009.5624;2019.1248;;839.3;27.07.2018
000-072695;2017;11;13;уб.нд-3398;1;183.52;183.52;Customer 707;148.8;13.11.2017
000-072703;2018;1;15;уб.нд-3271;1;1519.848;1519.848;;696.9;15.01.2018
000-072703;2018;1;15;уб.нд-3340;1;1017.250624;1017.250624;;643.1;15.01.2018
000-072714;2019;5;1;уб.нд-3194;1;1927.448622;1927.448622;;1002.54;05.05.2019
000-072755;2018;7;30;уб.нд-3408;1;310.5552;310.5552;Customer 950;196.88;31.07.2018
000-072755;2018;7;30;уб.нд-3239;2;564.324;1128.648;Customer 950;777;31.07.2018
000-072761;2019;7;11;уб.нд-3137;1;575.79984;575.79984;;282.24;11.07.2019
000-072764;2019;1;16;уб.нд-3141;1;421.2021184;421.2021184;Customer 1269;228.48;16.01.2019
000-072770;2018;6;18;уб.нд-3172;1;1911.93048;1911.93048;;1127.84;21.06.2018
000-072770;2018;6;18;уб.нд-3376;1;5390.1765;5390.1765;;2932.87;21.06.2018
000-072770;2018;6;18;уб.нд-3320;1;363.017116;363.017116;;264.04;21.06.2018
000-072770;2018;6;18;уб.нд-3366;1;3094.017;3094.017;;1547;21.06.2018
000-072774;2019;8;30;уб.нд-3238;2;410.8368;821.6736;;466.86;02.09.2019
000-072774;2019;8;30;уб.нд-3303;1;583.479936;583.479936;;464.1;02.09.2019
000-072813;2018;4;26;уб.нд-3172;1;2147.97128;2147.97128;;946.58;26.04.2018
000-072836;2019;3;1;уб.нд-3175;1;2857.69608;2857.69608;;1273.02;01.03.2019
000-072854;2017;8;19;уб.нд-3442;1;1388.8756;1388.8756;;802.62;21.08.2017
000-072874;2018;8;17;уб.нд-3190;1;449.1298;449.1298;;180.36;21.08.2018
000-072887;2017;8;19;уб.нд-3312;1;357.3648;357.3648;;224.1;19.08.2017
000-072914;2017;7;22;уб.нд-3265;1;1013.4384;1013.4384;;433.59;22.07.2017
000-072920;2018;5;2;уб.нд-3347;1;909.7768;909.7768;Customer 182;548.9;02.05.2018
000-072927;2018;11;10;уб.нд-3368;1;2045.6384;2045.6384;;1047.62;14.11.2018
000-072927;2018;11;10;уб.нд-3162;1;483.854;483.854;;172.9;14.11.2018
000-072927;2018;11;10;уб.нд-3225;1;247.599;247.599;;131.61;14.11.2018
000-072927;2018;11;10;уб.нд-3379;1;3765.3252;3765.3252;;2710.92;14.11.2018
000-072927;2018;11;10;уб.нд-3283;1;2640.8778112;2640.8778112;;1798.6;14.11.2018
000-072927;2018;11;10;уб.нд-3278;1;2323.4711808;2323.4711808;;1725.68;14.11.2018
000-072950;2018;11;4;уб.нд-3176;1;1485.1084;1485.1084;;772.72;06.11.2018
000-072950;2018;11;4;уб.нд-3300;1;383.54016;383.54016;;305.52;06.11.2018
000-072950;2018;11;4;уб.нд-3361;1;668.5952;668.5952;;442.8;06.11.2018
000-072991;2018;9;21;уб.нд-3350;1;260.64896;260.64896;;160.2;21.09.2018
000-072991;2018;9;21;уб.нд-3133;1;633.906;633.906;;392;21.09.2018
000-072995;2019;7;1;уб.нд-3131;1;353.4233472;353.4233472;;267.95;01.07.2019
000-073009;2017;2;22;уб.нд-3256;1;2321.169048;2321.169048;;1146.08;24.02.2017
000-073009;2017;2;22;уб.нд-3201;1;270.441;270.441;;175.16;24.02.2017
000-073009;2017;2;22;уб.нд-3286;1;353.28;353.28;;250.7;24.02.2017
000-073023;2017;9;19;уб.нд-3443;1;1140.4128;1140.4128;;636.19;19.09.2017
000-073029;2017;3;4;уб.нд-3405;2;260.187465;520.37493;Customer 1164;298.3;04.03.2017
000-073029;2017;3;4;уб.нд-3136;2;454.3359576;908.6719152;Customer 1164;593.88;04.03.2017
000-073040;2018;2;2;уб.нд-3261;1;2152.58472;2152.58472;;1116.18;02.02.2018
000-073040;2018;2;2;уб.нд-3435;1;455.9688;455.9688;;266.43;02.02.2018
000-073046;2018;5;10;уб.нд-3288;1;1811.44768;1811.44768;Customer 168;1437.93;10.05.2018
000-073078;2018;1;11;уб.нд-3434;1;1671.4928;1671.4928;Customer 693;1011.26;15.01.2018
000-073078;2018;1;11;уб.нд-3117;1;5389.59792;5389.59792;Customer 693;3264.24;15.01.2018
000-073082;2019;2;3;уб.нд-3350;1;266.5728;266.5728;Customer 477;185.12;03.02.2019
000-073095;2019;2;28;уб.нд-3440;1;777.504;777.504;;640.8;02.03.2019
000-073095;2019;2;28;уб.нд-3213;1;329.2095;329.2095;;152.64;02.03.2019
000-073107;2018;2;12;уб.нд-3415;1;526.5786;526.5786;;286.67;12.02.2018
000-073133;2017;4;27;уб.нд-3364;1;1438.3824;1438.3824;;733.36;27.04.2017
000-073137;2018;7;1;уб.нд-3376;1;4047.738858;4047.738858;;2576.54;06.07.2018
000-073137;2018;7;1;уб.нд-3123;1;3558.11904;3558.11904;;1659.33;06.07.2018
000-073160;2018;5;18;уб.нд-3250;1;197.914752;197.914752;Customer 559;161.28;18.05.2018
000-073161;2017;9;6;уб.нд-3137;1;575.79984;575.79984;;246.96;11.09.2017
000-073161;2017;9;6;уб.нд-3380;1;2775.222;2775.222;;1291.77;11.09.2017
000-073161;2017;9;6;уб.нд-3121;1;6886.1748;6886.1748;;3436.71;11.09.2017
000-073163;2017;12;3;уб.нд-3331;1;194.84416;194.84416;;120.52;03.12.2017
000-073168;2018;3;8;уб.нд-3148;1;364.1344;364.1344;;219.52;08.03.2018
000-073182;2018;7;18;уб.нд-3259;1;1225.6;1225.6;;697.06;18.07.2018
000-073182;2018;7;18;уб.нд-3263;1;934.01228;934.01228;;690.2;18.07.2018
000-073195;2019;7;21;уб.нд-3437;1;609.84;609.84;Customer 988;292.32;21.07.2019
000-073195;2019;7;21;уб.нд-3367;1;2205.2352;2205.2352;Customer 988;1312.64;21.07.2019
000-073195;2019;7;21;уб.нд-3142;1;647.799552;647.799552;Customer 988;306.94;21.07.2019
000-073195;2019;7;21;уб.нд-3158;1;349.3348;349.3348;Customer 988;136.22;21.07.2019
000-073195;2019;7;21;уб.нд-3314;1;231.7392;231.7392;Customer 988;128.8;21.07.2019
000-073203;2017;5;15;уб.нд-3412;1;306.185418;306.185418;;163.08;15.05.2017
000-073203;2017;5;15;уб.нд-3259;1;1159.4176;1159.4176;;743.02;15.05.2017
000-073203;2017;5;15;уб.нд-3273;2;591.1815;1182.363;;702.9;15.05.2017
000-073203;2017;5;15;уб.нд-3306;1;307.2048;307.2048;;223.45;15.05.2017
000-073216;2018;4;22;уб.нд-3365;1;1874.3998;1874.3998;;1092.48;24.04.2018
000-073224;2019;3;4;уб.нд-3308;2;58.95472;117.90944;;86;07.03.2019
000-073224;2019;3;4;уб.нд-3255;1;2351.7108;2351.7108;;1328.4;07.03.2019
000-073250;2019;1;28;уб.нд-3356;1;595.9008;595.9008;Customer 785;339.9;02.02.2019
000-073250;2019;1;28;уб.нд-3211;1;3152.8464;3152.8464;Customer 785;1596.12;02.02.2019
000-073265;2018;1;2;уб.нд-3123;1;2732.12712;2732.12712;;1723.77;02.01.2018
000-073265;2018;1;2;уб.нд-3360;1;455.3574144;455.3574144;;297.15;02.01.2018
000-073265;2018;1;2;уб.нд-3441;1;534.21456;534.21456;;300.3;02.01.2018
000-073269;2019;3;13;уб.нд-3390;1;286.452;286.452;;166.44;15.03.2019
000-073284;2017;10;6;уб.нд-3420;1;352.564542;352.564542;;205.32;11.10.2017
000-073300;2019;6;5;уб.нд-3206;1;3260.7306;3260.7306;;1844.34;05.06.2019
000-073300;2019;6;5;уб.нд-3221;1;315.31266;315.31266;;164.7;05.06.2019
000-073303;2018;9;1;уб.нд-3352;1;768.2688;768.2688;;444.6;04.09.2018
000-073303;2018;9;1;уб.нд-3438;1;516.6;516.6;;248.46;04.09.2018
000-073306;2017;9;22;уб.нд-3436;1;1303.6032;1303.6032;;693.72;27.09.2017
000-073312;2018;10;12;уб.нд-3322;1;354.1780736;354.1780736;Customer 437;254.43;12.10.2018
000-073312;2018;10;12;уб.нд-3283;2;2035.1718912;4070.3437824;Customer 437;2940.32;12.10.2018
000-073318;2019;2;13;уб.нд-3422;1;367.3395;367.3395;Customer 1039;179.19;13.02.2019
000-073324;2017;4;9;уб.нд-3145;1;363.5451072;363.5451072;;282.03;10.04.2017
000-073356;2018;11;24;уб.нд-3361;1;499.903488;499.903488;Customer 623;487.9;24.11.2018
000-073430;2018;7;16;уб.нд-3163;1;491.49504;491.49504;;205.2;16.07.2018
000-073430;2018;7;16;уб.нд-3368;1;1791.507168;1791.507168;;983.48;16.07.2018
000-073430;2018;7;16;уб.нд-3138;1;98.3581632;98.3581632;;52.32;16.07.2018
000-073430;2018;7;16;уб.нд-3203;1;7800.9675;7800.9675;;3672.99;16.07.2018
000-073430;2018;7;16;уб.нд-3138;2;100.3394304;200.6788608;;86.4;16.07.2018
000-073476;2018;2;19;уб.нд-3143;1;573.672;573.672;;226.32;19.02.2018
000-073483;2017;1;31;уб.нд-3157;1;248.2937696;248.2937696;;172.14;02.02.2017
000-073483;2017;1;31;уб.нд-3308;1;59.67368;59.67368;;46.87;02.02.2017
000-073490;2018;3;17;уб.нд-3324;1;237.6192;237.6192;;181.44;21.03.2018
000-073508;2019;5;17;уб.нд-3277;1;664.848;664.848;;469.68;22.05.2019
000-073518;2018;1;8;уб.нд-3158;2;274.7196;549.4392;;272.44;12.01.2018
000-073519;2018;5;6;уб.нд-3139;1;83.62;83.62;;34.78;06.05.2018
000-073531;2017;9;18;уб.нд-3180;1;1705.92448;1705.92448;Customer 256;803.48;18.09.2017
000-073531;2017;9;18;уб.нд-3250;2;319.968;639.936;Customer 256;270.72;18.09.2017
000-073539;2018;1;26;уб.нд-3156;1;482.868;482.868;;262.65;26.01.2018
000-073539;2018;1;26;уб.нд-3292;1;2187.83472;2187.83472;;1429.05;26.01.2018
000-073539;2018;1;26;уб.нд-3114;1;301.0608;301.0608;;220.8;26.01.2018
000-073539;2018;1;26;уб.нд-3392;1;445.9968;445.9968;;309.72;26.01.2018
000-073539;2018;1;26;уб.нд-3363;1;2316.6;2316.6;;1168.83;26.01.2018
000-073542;2018;8;20;уб.нд-3399;1;196.15008;196.15008;;115.36;20.08.2018
000-073542;2018;8;20;уб.нд-3313;1;404.4525648;404.4525648;;283.63;20.08.2018
000-073556;2017;7;13;уб.нд-3332;1;243.04384;243.04384;Customer 1010;123.28;16.07.2017
000-073556;2017;7;13;уб.нд-3312;2;423.3996;846.7992;Customer 1010;507.96;16.07.2017
000-073556;2017;7;13;уб.нд-3285;1;334.488;334.488;Customer 1010;215.39;16.07.2017
000-073556;2017;7;13;уб.нд-3241;1;614.592;614.592;Customer 1010;461.72;16.07.2017
000-073556;2017;7;13;уб.нд-3240;2;699.504;1399.008;Customer 1010;828.36;16.07.2017
000-073567;2017;3;1;уб.нд-3258;1;859.186132;859.186132;;459.84;01.03.2017
000-073567;2017;3;1;уб.нд-3330;1;408.51;408.51;;304.38;01.03.2017
000-073585;2018;5;3;уб.нд-3357;2;861.4144;1722.8288;;1249.36;06.05.2018
000-073585;2018;5;3;уб.нд-3371;1;465.358608;465.358608;;223.56;06.05.2018
000-073585;2018;5;3;уб.нд-3267;1;1087.992;1087.992;;487.6;06.05.2018
000-073592;2019;9;8;уб.нд-3115;1;713.704384;713.704384;Customer 460;388.44;08.09.2019
000-073596;2018;10;3;уб.нд-3300;1;376.4726784;376.4726784;;281.4;03.10.2018
